Current_Chord,Next_Chord,Count,Probability
1maj7,#413b9,3,0.0012925463162429987
1maj7,77sus,3,0.0012925463162429987
1maj7,77#9,3,0.0012925463162429987
1maj7,67#5,3,0.0012925463162429987
1maj7,b607,3,0.0012925463162429987
1maj7,4Maj,3,0.0012925463162429987
1maj7,67#11,3,0.0012925463162429987
1maj7,7m6,3,0.0012925463162429987
1maj7,469,2,0.0008616975441619991
1maj7,57#5(Fm7),2,0.0008616975441619991
1maj7,b7maj7#11,2,0.0008616975441619991
1maj7,1m7(Bbm7),2,0.0008616975441619991
1maj7,47(Em7),2,0.0008616975441619991
1maj7,1maj7(C7),2,0.0008616975441619991
1maj7,37#9,2,0.0008616975441619991
1maj7,b3maj7,2,0.0008616975441619991
1maj7,49,2,0.0008616975441619991
1maj7,6maj7,2,0.0008616975441619991
1maj7,b207(Gm7b5),2,0.0008616975441619991
1maj7,2m7(Am7),2,0.0008616975441619991
1maj7,57#9,2,0.0008616975441619991
1maj7,5maj7,2,0.0008616975441619991
1maj7,b39,2,0.0008616975441619991
1maj7,77b9,2,0.0008616975441619991
1maj7,207,2,0.0008616975441619991
1maj7,b79,2,0.0008616975441619991
1maj7,37#5#9,2,0.0008616975441619991
1maj7,5Maj,2,0.0008616975441619991
1maj7,#49,2,0.0008616975441619991
1maj7,37#5,2,0.0008616975441619991
1maj7,1maj7(Abmaj7),2,0.0008616975441619991
1maj7,b207(G7b9#5),2,0.0008616975441619991
1maj7,b30,1,0.00043084877208099956
1maj7,37alt,1,0.00043084877208099956
1maj7,b3m7b5,1,0.00043084877208099956
1maj7,3m,1,0.00043084877208099956
1maj7,67b5b9,1,0.00043084877208099956
1maj7,59sus,1,0.00043084877208099956
1maj7,17sus,1,0.00043084877208099956
1maj7,19,1,0.00043084877208099956
1maj7,2m7(Ab7),1,0.00043084877208099956
1maj7,307,1,0.00043084877208099956
1maj7,b3Maj,1,0.00043084877208099956
1maj7,29,1,0.00043084877208099956
1maj7,b27b5,1,0.00043084877208099956
1maj7,77b13,1,0.00043084877208099956
1maj7,77(Eb7),1,0.00043084877208099956
1maj7,1maj7(Abm7),1,0.00043084877208099956
1maj7,37#11,1,0.00043084877208099956
1maj7,77alt,1,0.00043084877208099956
1maj7,67b5,1,0.00043084877208099956
1maj7,3maj7,1,0.00043084877208099956
1maj7,37(Abm7),1,0.00043084877208099956
1maj7,67b9#5,1,0.00043084877208099956
1maj7,6m7b5,1,0.00043084877208099956
1maj7,79,1,0.00043084877208099956
1maj7,69,1,0.00043084877208099956
1maj7,707,1,0.00043084877208099956
1maj7,1aug,1,0.00043084877208099956
1maj7,2m,1,0.00043084877208099956
1maj7,2m9,1,0.00043084877208099956
1maj7,b77sus,1,0.00043084877208099956
1maj7,#47b9sus,1,0.00043084877208099956
1maj7,47b9,1,0.00043084877208099956
1maj7,37sus,1,0.00043084877208099956
1maj7,413,1,0.00043084877208099956
1maj7,#47b5b9,1,0.00043084877208099956
1maj7,b713,1,0.00043084877208099956
1maj7,4maj7(Db7sus),1,0.00043084877208099956
1maj7,5maj7#11,1,0.00043084877208099956
1maj7,2Maj,1,0.00043084877208099956
1maj7,77(Cm7),1,0.00043084877208099956
1maj7,169,1,0.00043084877208099956
1maj7,2maj7#11,1,0.00043084877208099956
1maj7,b37#11,1,0.00043084877208099956
1maj7,#47b5,1,0.00043084877208099956
1maj7,19#5,1,0.00043084877208099956
1maj7,b7m7b5,1,0.00043084877208099956
1maj7,1add9,1,0.00043084877208099956
1maj7,b6maj7#11,1,0.00043084877208099956
1maj7,67(A07),1,0.00043084877208099956
1maj7,67(A7),1,0.00043084877208099956
1maj7,56,1,0.00043084877208099956
1maj7,17(E7b5),1,0.00043084877208099956
1maj7,b6maj7#5,1,0.00043084877208099956
1maj7#11,7m7,2,0.13333333333333333
1maj7#11,5maj7#11,2,0.13333333333333333
1maj7#11,6maj7#11,2,0.13333333333333333
1maj7#11,27,1,0.06666666666666667
1maj7#11,27sus,1,0.06666666666666667
1maj7#11,b2maj7,1,0.06666666666666667
1maj7#11,2m11,1,0.06666666666666667
1maj7#11,67b9,1,0.06666666666666667
1maj7#11,67,1,0.06666666666666667
1maj7#11,4maj7#11,1,0.06666666666666667
1maj7#11,4maj7,1,0.06666666666666667
1maj7#11,37,1,0.06666666666666667
1maj7#5,16,3,0.42857142857142855
1maj7#5,77,2,0.2857142857142857
1maj7#5,b7maj7#11,1,0.14285714285714285
1maj7#5,1m11,1,0.14285714285714285
1maj7(Abmaj7),3m7b5,2,1.0
1maj7(Am7),7m7b5,1,1.0
1maj7(Am7b5),3m7b5(D7b9),2,1.0
1maj7(Bbm7),5m7(Eb7),1,1.0
1maj7(Bbmaj7),2m7,1,1.0
1maj7(Bmaj7),46(Abmaj7),1,1.0
1maj7(C7),3m7,2,1.0
1maj7(Cm7),3m7(Fm7),2,1.0
1maj7(Dm7),b207(G7#5),2,1.0
1maj7(Gm7),27,2,0.5
1maj7(Gm7),47(Abmaj7),1,0.25
1maj7(Gm7),67,1,0.25
1maj9,5m9,2,0.15384615384615385
1maj9,1m9,2,0.15384615384615385
1maj9,5m7,1,0.07692307692307693
1maj9,513b9,1,0.07692307692307693
1maj9,37#5#9,1,0.07692307692307693
1maj9,413#11,1,0.07692307692307693
1maj9,b213#11,1,0.07692307692307693
1maj9,2Maj,1,0.07692307692307693
1maj9,6m7,1,0.07692307692307693
1maj9,6m9,1,0.07692307692307693
1maj9,77alt,1,0.07692307692307693
1maj9#11,7m7,1,1.0
1maug,1m6,1,1.0
1sus,1Maj,2,1.0
207,27,2,0.3333333333333333
207,1maj7,2,0.3333333333333333
207,b2m7,1,0.16666666666666666
207,169,1,0.16666666666666666
213,27b13,2,0.15384615384615385
213,5maj7,2,0.15384615384615385
213,b669,2,0.15384615384615385
213,b67,1,0.07692307692307693
213,513,1,0.07692307692307693
213,b307,1,0.07692307692307693
213,513b9,1,0.07692307692307693
213,b213,1,0.07692307692307693
213,b2maj9,1,0.07692307692307693
213,2m7,1,0.07692307692307693
213#11,57b5b9,1,1.0
213b9,b3maj7,1,0.3333333333333333
213b9,b67#11,1,0.3333333333333333
213b9,5m9,1,0.3333333333333333
213sus,213,1,1.0
26,66,3,0.42857142857142855
26,b2maj7,2,0.2857142857142857
26,3m7,1,0.14285714285714285
26,b607,1,0.14285714285714285
27,57,385,0.33771929824561403
27,2m7,369,0.3236842105263158
27,6m7,51,0.04473684210526316
27,5maj7,42,0.03684210526315789
27,57sus,33,0.02894736842105263
27,b27,22,0.01929824561403509
27,b307,21,0.018421052631578946
27,5m7,18,0.015789473684210527
27,b37,17,0.014912280701754385
27,56,15,0.013157894736842105
27,b67,15,0.013157894736842105
27,b2maj7,10,0.008771929824561403
27,1maj7,10,0.008771929824561403
27,4maj7,9,0.007894736842105263
27,3m7,7,0.0061403508771929825
27,7m7b5,7,0.0061403508771929825
27,4m7,6,0.005263157894736842
27,7m7,5,0.0043859649122807015
27,57#5,4,0.0035087719298245615
27,37,4,0.0035087719298245615
27,5Maj,4,0.0035087719298245615
27,2m7b5,4,0.0035087719298245615
27,57b9,4,0.0035087719298245615
27,1Maj,4,0.0035087719298245615
27,b3m7,4,0.0035087719298245615
27,57b13,3,0.002631578947368421
27,b77,3,0.002631578947368421
27,46,3,0.002631578947368421
27,16,3,0.002631578947368421
27,4m6,3,0.002631578947368421
27,b2Maj,2,0.0017543859649122807
27,b313,2,0.0017543859649122807
27,2m9,2,0.0017543859649122807
27,1maj7#11,2,0.0017543859649122807
27,b6m7,2,0.0017543859649122807
27,67,2,0.0017543859649122807
27,2m11,2,0.0017543859649122807
27,27#5,2,0.0017543859649122807
27,47(Gm7),2,0.0017543859649122807
27,207,2,0.0017543859649122807
27,b67#5,2,0.0017543859649122807
27,b2maj7#11,2,0.0017543859649122807
27,59,1,0.0008771929824561404
27,7m7(C7),1,0.0008771929824561404
27,27b5,1,0.0008771929824561404
27,b307(F7),1,0.0008771929824561404
27,36,1,0.0008771929824561404
27,57#11,1,0.0008771929824561404
27,#47,1,0.0008771929824561404
27,47#11,1,0.0008771929824561404
27,17,1,0.0008771929824561404
27,47,1,0.0008771929824561404
27,2m,1,0.0008771929824561404
27,77,1,0.0008771929824561404
27,5m,1,0.0008771929824561404
27,2m7(Gm7),1,0.0008771929824561404
27,6m,1,0.0008771929824561404
27,56(Gm7),1,0.0008771929824561404
27,b77(Ebm6),1,0.0008771929824561404
27,5m6,1,0.0008771929824561404
27,66,1,0.0008771929824561404
27,57alt,1,0.0008771929824561404
27,2m7(F#m7),1,0.0008771929824561404
27,57sus(Cm7),1,0.0008771929824561404
27,b27sus,1,0.0008771929824561404
27,37b13,1,0.0008771929824561404
27,3maj7,1,0.0008771929824561404
27,#4Maj,1,0.0008771929824561404
27,57#9,1,0.0008771929824561404
27,47(Db7),1,0.0008771929824561404
27,b3maj7,1,0.0008771929824561404
27,6m7(Bm7),1,0.0008771929824561404
27,6m7b5,1,0.0008771929824561404
27#11,2m7,16,0.6153846153846154
27#11,57#5,2,0.07692307692307693
27#11,57,2,0.07692307692307693
27#11,59sus,1,0.038461538461538464
27#11,1Maj,1,0.038461538461538464
27#11,6m7b5,1,0.038461538461538464
27#11,57(D7#9),1,0.038461538461538464
27#11,4m7,1,0.038461538461538464
27#11,57#11,1,0.038461538461538464
27#5,57,3,0.3
27#5,57#9,2,0.2
27#5,27,2,0.2
27#5,59,1,0.1
27#5,57sus,1,0.1
27#5,b27#11,1,0.1
27#5#9,5m11,1,0.2
27#5#9,b3m7,1,0.2
27#5#9,2m7,1,0.2
27#5#9,50,1,0.2
27#5#9,5m7,1,0.2
27#9,67#5#9,3,0.3
27#9,57,2,0.2
27#9,b2maj7#11,1,0.1
27#9,b77#5#9,1,0.1
27#9,b2Maj,1,0.1
27#9,57#5,1,0.1
27#9,#49,1,0.1
27#9#11,56,1,1.0
27(B07),5m7,1,1.0
27(Cm6,4maj7,3,1.0
27(Db7),5m7,1,1.0
27(E7),6m7,1,1.0
27(Ebmaj7),57(Fm7),2,1.0
27(Gb7),57,1,1.0
27alt,b67,2,0.5
27alt,57alt,1,0.25
27alt,b27#11,1,0.25
27b13,5m7,4,0.36363636363636365
27b13,59,2,0.18181818181818182
27b13,57b13,1,0.09090909090909091
27b13,5m7b5,1,0.09090909090909091
27b13,5m6,1,0.09090909090909091
27b13,5m,1,0.09090909090909091
27b13,5maj7,1,0.09090909090909091
27b5,b27,1,0.3333333333333333
27b5,57sus,1,0.3333333333333333
27b5,2m7,1,0.3333333333333333
27b5b9,2m7,1,1.0
27b9,5m7,6,0.17647058823529413
27b9,2m7,6,0.17647058823529413
27b9,6m7b5,5,0.14705882352941177
27b9,5maj7,4,0.11764705882352941
27b9,57b9,3,0.08823529411764706
27b9,b2maj7,2,0.058823529411764705
27b9,5m7b5,2,0.058823529411764705
27b9,2m7b5,1,0.029411764705882353
27b9,b67,1,0.029411764705882353
27b9,27,1,0.029411764705882353
27b9,57b13,1,0.029411764705882353
27b9,27b5,1,0.029411764705882353
27b9,57,1,0.029411764705882353
27b9#11,57,1,1.0
27sus,27,13,0.52
27sus,1m7,2,0.08
27sus,27b13,2,0.08
27sus,57sus,2,0.08
27sus,7m7,1,0.04
27sus,5Maj,1,0.04
27sus,b307,1,0.04
27sus,7Maj,1,0.04
27sus,b2m7,1,0.04
27sus,27b9,1,0.04
29,513,7,0.22580645161290322
29,2m7,6,0.1935483870967742
29,57,6,0.1935483870967742
29,b67,5,0.16129032258064516
29,57#5,3,0.0967741935483871
29,b6maj7,2,0.06451612903225806
29,59sus,1,0.03225806451612903
29,5Maj,1,0.03225806451612903
29#11,5maj7,1,1.0
29#5,b27b9,1,1.0
29sus,29,1,1.0
2Maj,1Maj,3,0.15789473684210525
2Maj,b2Maj,2,0.10526315789473684
2Maj,4m7,2,0.10526315789473684
2Maj,413,1,0.05263157894736842
2Maj,b3Maj,1,0.05263157894736842
2Maj,2m7,1,0.05263157894736842
2Maj,1maj9,1,0.05263157894736842
2Maj,4add9,1,0.05263157894736842
2Maj,5Maj,1,0.05263157894736842
2Maj,4Maj,1,0.05263157894736842
2Maj,b7Maj,1,0.05263157894736842
2Maj,3Maj,1,0.05263157894736842
2Maj,b2maj7,1,0.05263157894736842
2Maj,7m7,1,0.05263157894736842
2Maj,27,1,0.05263157894736842
2m,2m7,10,0.19230769230769232
2m,57,8,0.15384615384615385
2m,2mb6,4,0.07692307692307693
2m,3m,4,0.07692307692307693
2m,67,4,0.07692307692307693
2m,b27,4,0.07692307692307693
2m,7m7b5,3,0.057692307692307696
2m,b7m6,2,0.038461538461538464
2m,3m7,2,0.038461538461538464
2m,1Maj,2,0.038461538461538464
2m,#4maj7,2,0.038461538461538464
2m,#4Maj,1,0.019230769230769232
2m,1maj7,1,0.019230769230769232
2m,4Maj,1,0.019230769230769232
2m,b6maj7#11,1,0.019230769230769232
2m,57#11,1,0.019230769230769232
2m,b77,1,0.019230769230769232
2m,b27#9,1,0.019230769230769232
2m11,57,3,0.3
2m11,b29#11,2,0.2
2m11,7m7b5,2,0.2
2m11,b27#9,2,0.2
2m11,59sus,1,0.1
2m6,57,9,0.45
2m6,3m7,2,0.1
2m6,b7Maj,2,0.1
2m6,2mb6,1,0.05
2m6,b307,1,0.05
2m6,3maj7,1,0.05
2m6,7m7b5,1,0.05
2m6,1maj7,1,0.05
2m6,2m7,1,0.05
2m6,b207,1,0.05
2m7,57,2912,0.7232985593641331
2m7,3m7,140,0.03477396920019871
2m7,57sus,84,0.020864381520119227
2m7,57b9,64,0.015896671634376552
2m7,57#5,59,0.014654744162940884
2m7,b307,56,0.013909587680079483
2m7,1maj7,52,0.012916045702930949
2m7,4m7,51,0.012667660208643815
2m7,4m6,41,0.01018380526577248
2m7,67,38,0.009438648782911079
2m7,7m7b5,37,0.009190263288623945
2m7,5m7,26,0.006458022851465474
2m7,16,25,0.006209637357178341
2m7,b77,25,0.006209637357178341
2m7,67b9,25,0.006209637357178341
2m7,b27,24,0.005961251862891207
2m7,b207,21,0.005216095380029807
2m7,b67,16,0.003974167908594138
2m7,57#9,13,0.003229011425732737
2m7,513,13,0.003229011425732737
2m7,37,13,0.003229011425732737
2m7,b77#11,12,0.0029806259314456036
2m7,b27#11,11,0.00273224043715847
2m7,b30,11,0.00273224043715847
2m7,3m7b5,11,0.00273224043715847
2m7,27,10,0.0024838549428713363
2m7,59sus,9,0.0022354694485842027
2m7,b3m7,9,0.0022354694485842027
2m7,77,9,0.0022354694485842027
2m7,59,9,0.0022354694485842027
2m7,2m7b5,8,0.001987083954297069
2m7,67b13,7,0.0017386984600099354
2m7,57alt,7,0.0017386984600099354
2m7,37b9,7,0.0017386984600099354
2m7,7m7,6,0.0014903129657228018
2m7,#4m7b5,6,0.0014903129657228018
2m7,b7m7,6,0.0014903129657228018
2m7,6m7,6,0.0014903129657228018
2m7,b6m7,5,0.0012419274714356682
2m7,513b9,5,0.0012419274714356682
2m7,b2maj7,4,0.0009935419771485345
2m7,b7m6,4,0.0009935419771485345
2m7,2m6,4,0.0009935419771485345
2m7,b67#11,4,0.0009935419771485345
2m7,69#5,4,0.0009935419771485345
2m7,307,4,0.0009935419771485345
2m7,b69#11,4,0.0009935419771485345
2m7,3m,4,0.0009935419771485345
2m7,#4m7,3,0.0007451564828614009
2m7,b2m7,3,0.0007451564828614009
2m7,17,3,0.0007451564828614009
2m7,b79,3,0.0007451564828614009
2m7,37b13,3,0.0007451564828614009
2m7,57b5b9,3,0.0007451564828614009
2m7,2m,3,0.0007451564828614009
2m7,1Maj,3,0.0007451564828614009
2m7,57(Db7),3,0.0007451564828614009
2m7,47,3,0.0007451564828614009
2m7,4m,2,0.0004967709885742673
2m7,107,2,0.0004967709885742673
2m7,b2maj7#11,2,0.0004967709885742673
2m7,b37,2,0.0004967709885742673
2m7,37#11,2,0.0004967709885742673
2m7,2m7(D7),2,0.0004967709885742673
2m7,57#5(F#m7),2,0.0004967709885742673
2m7,27#9#11,2,0.0004967709885742673
2m7,5Maj,2,0.0004967709885742673
2m7,1m7(D7),2,0.0004967709885742673
2m7,b27#5,2,0.0004967709885742673
2m7,b307(Am7b5),2,0.0004967709885742673
2m7,57#5#9,2,0.0004967709885742673
2m7,57#11,2,0.0004967709885742673
2m7,#4m7(F7),2,0.0004967709885742673
2m7,5m9,2,0.0004967709885742673
2m7,b6Maj,2,0.0004967709885742673
2m7,30(Gm7),2,0.0004967709885742673
2m7,2m7b5(Abm7),2,0.0004967709885742673
2m7,47#11,2,0.0004967709885742673
2m7,57(C#07),2,0.0004967709885742673
2m7,b613,1,0.00024838549428713363
2m7,67#9,1,0.00024838549428713363
2m7,b79#11,1,0.00024838549428713363
2m7,207,1,0.00024838549428713363
2m7,b69#5,1,0.00024838549428713363
2m7,37#5,1,0.00024838549428713363
2m7,59#5,1,0.00024838549428713363
2m7,37#9,1,0.00024838549428713363
2m7,b76,1,0.00024838549428713363
2m7,5m6,1,0.00024838549428713363
2m7,4m6(Em7b5),1,0.00024838549428713363
2m7,67#5,1,0.00024838549428713363
2m7,7m9,1,0.00024838549428713363
2m7,b77sus,1,0.00024838549428713363
2m7,b27sus,1,0.00024838549428713363
2m7,#4m7(Bb7),1,0.00024838549428713363
2m7,b67sus,1,0.00024838549428713363
2m7,1m7,1,0.00024838549428713363
2m7,2m7b5(B7),1,0.00024838549428713363
2m7,b27b5,1,0.00024838549428713363
2m7,57b5,1,0.00024838549428713363
2m7,57#9#11,1,0.00024838549428713363
2m7,#4m7b5(Dm7b5),1,0.00024838549428713363
2m7,507,1,0.00024838549428713363
2m7,57b9#11,1,0.00024838549428713363
2m7,67#5#9,1,0.00024838549428713363
2m7,46,1,0.00024838549428713363
2m7,67b9#5,1,0.00024838549428713363
2m7,b20,1,0.00024838549428713363
2m7,77alt,1,0.00024838549428713363
2m7,b7Maj,1,0.00024838549428713363
2m7,67b9(E07),1,0.00024838549428713363
2m7,57(Bb7,1,0.00024838549428713363
2m7(Ab7),3m7,1,0.5
2m7(Ab7),7m7b5,1,0.5
2m7(Abmaj7),57,1,0.5
2m7(Abmaj7),57(Abm6),1,0.5
2m7(Am7),3m7(Gm7),2,1.0
2m7(Bbm6),57,2,1.0
2m7(C7),57,2,0.5
2m7(C7),1maj7,2,0.5
2m7(C7b13),67b13,2,1.0
2m7(Cm7),57(F7),1,1.0
2m7(D7),57,2,1.0
2m7(Eb9),2m6,1,1.0
2m7(Ebm6,b307(Bb07),1,1.0
2m7(F#m7),57(Fm7),1,1.0
2m7(F7),57,2,1.0
2m7(Fm7),67b13,2,1.0
2m7(Fm7b5),4m7,2,1.0
2m7(G7b9),57,1,1.0
2m7(Gm6),b77,1,1.0
2m7(Gm7),57(Gm7),1,1.0
2m7b5,57b9,55,0.3618421052631579
2m7b5,57,51,0.3355263157894737
2m7b5,57b13,7,0.046052631578947366
2m7b5,57#9,5,0.03289473684210526
2m7b5,1maj7,5,0.03289473684210526
2m7b5,513b9,3,0.019736842105263157
2m7b5,57#5#9,3,0.019736842105263157
2m7b5,57#5,2,0.013157894736842105
2m7b5,3m7,2,0.013157894736842105
2m7b5,57b5,2,0.013157894736842105
2m7b5,2m7,2,0.013157894736842105
2m7b5,513,2,0.013157894736842105
2m7b5,57b9#5,1,0.006578947368421052
2m7b5,b79,1,0.006578947368421052
2m7b5,16,1,0.006578947368421052
2m7b5,b3m7,1,0.006578947368421052
2m7b5,6m7b5,1,0.006578947368421052
2m7b5,57sus,1,0.006578947368421052
2m7b5,57b9#11,1,0.006578947368421052
2m7b5,57alt,1,0.006578947368421052
2m7b5,b27,1,0.006578947368421052
2m7b5,5Maj,1,0.006578947368421052
2m7b5,b3m,1,0.006578947368421052
2m7b5,b67,1,0.006578947368421052
2m7b5,67,1,0.006578947368421052
2m7b5(Abm7),57b13(B7),2,1.0
2m7b5(B7),57,1,1.0
2m7b5(Ebm7),57b9(Ab7),2,1.0
2m7b9,513b9,2,1.0
2m9,513b9,4,0.18181818181818182
2m9,57,2,0.09090909090909091
2m9,59sus,2,0.09090909090909091
2m9,57#5,2,0.09090909090909091
2m9,3m7,2,0.09090909090909091
2m9,513,2,0.09090909090909091
2m9,57b9,2,0.09090909090909091
2m9,1maj9,2,0.09090909090909091
2m9,b207,1,0.045454545454545456
2m9,4Maj,1,0.045454545454545456
2m9,b6m9,1,0.045454545454545456
2m9,313b9,1,0.045454545454545456
2maj7,2m7,7,0.15217391304347827
2maj7,5maj7,4,0.08695652173913043
2maj7,5m7,4,0.08695652173913043
2maj7,b67,4,0.08695652173913043
2maj7,3m7,3,0.06521739130434782
2maj7,b2m7,3,0.06521739130434782
2maj7,b6m7,2,0.043478260869565216
2maj7,b2maj7,2,0.043478260869565216
2maj7,47,2,0.043478260869565216
2maj7,3m9,1,0.021739130434782608
2maj7,7maj7,1,0.021739130434782608
2maj7,b37#11,1,0.021739130434782608
2maj7,17,1,0.021739130434782608
2maj7,7m7,1,0.021739130434782608
2maj7,b37,1,0.021739130434782608
2maj7,17sus,1,0.021739130434782608
2maj7,b3m7,1,0.021739130434782608
2maj7,6m7,1,0.021739130434782608
2maj7,1maj7,1,0.021739130434782608
2maj7,1maj7#11,1,0.021739130434782608
2maj7,b307,1,0.021739130434782608
2maj7,27,1,0.021739130434782608
2maj7,#4m7,1,0.021739130434782608
2maj7,b3maj7,1,0.021739130434782608
2mb6,2m6,4,1.0
30(Gm7),#4m7b5(Fm7),2,1.0
307,4m7,3,0.2727272727272727
307,2m7,2,0.18181818181818182
307,46,2,0.18181818181818182
307,b6maj7,1,0.09090909090909091
307,67,1,0.09090909090909091
307,4maj7,1,0.09090909090909091
307,5maj7,1,0.09090909090909091
313,37b13,2,0.5
313,3m7,1,0.25
313,37#5,1,0.25
313b9,6m7,1,1.0
36,#4m7,4,0.1111111111111111
36,b2m7,4,0.1111111111111111
36,37,3,0.08333333333333333
36,3aug,3,0.08333333333333333
36,57,3,0.08333333333333333
36,77,2,0.05555555555555555
36,77sus,2,0.05555555555555555
36,b27,2,0.05555555555555555
36,7m7,2,0.05555555555555555
36,3m7,1,0.027777777777777776
36,39,1,0.027777777777777776
36,67,1,0.027777777777777776
36,b70,1,0.027777777777777776
36,b7m7b5,1,0.027777777777777776
36,2m7,1,0.027777777777777776
36,6m7,1,0.027777777777777776
36,407,1,0.027777777777777776
36,67b9,1,0.027777777777777776
36,3m7b5,1,0.027777777777777776
36,5m7,1,0.027777777777777776
369,2m7,1,0.5
369,669,1,0.5
37,6m7,137,0.3163972286374134
37,67,119,0.2748267898383372
37,6maj7,38,0.08775981524249422
37,6m,32,0.07390300230946882
37,b37,16,0.03695150115473441
37,4maj7,11,0.025404157043879907
37,3m7,9,0.020785219399538105
37,67b9,6,0.013856812933025405
37,6m6,5,0.011547344110854504
37,7m7b5,4,0.009237875288683603
37,b7m7,4,0.009237875288683603
37,b3maj7,4,0.009237875288683603
37,#4m7,4,0.009237875288683603
37,3m7b5,3,0.006928406466512702
37,4Maj,3,0.006928406466512702
37,36,3,0.006928406466512702
37,47,3,0.006928406466512702
37,57,2,0.004618937644341801
37,b77#11,2,0.004618937644341801
37,b79,2,0.004618937644341801
37,67b13,2,0.004618937644341801
37,b2m7,2,0.004618937644341801
37,27,2,0.004618937644341801
37,67b9#11,2,0.004618937644341801
37,b2m7b5,2,0.004618937644341801
37,1maj7,2,0.004618937644341801
37,1m7,2,0.004618937644341801
37,2m7,1,0.0023094688221709007
37,77b9,1,0.0023094688221709007
37,67#9,1,0.0023094688221709007
37,b27#9,1,0.0023094688221709007
37,b77,1,0.0023094688221709007
37,5m7,1,0.0023094688221709007
37,b3m7,1,0.0023094688221709007
37,6m7b5,1,0.0023094688221709007
37,67#11,1,0.0023094688221709007
37,67sus,1,0.0023094688221709007
37,4m7,1,0.0023094688221709007
37,66,1,0.0023094688221709007
37#11,6m,2,0.2
37#11,3m7,2,0.2
37#11,b79,1,0.1
37#11,2m9,1,0.1
37#11,213#11,1,0.1
37#11,67,1,0.1
37#11,6m7,1,0.1
37#11,5m7,1,0.1
37#5,6m7,7,0.25
37#5,4maj7,5,0.17857142857142858
37#5,67,4,0.14285714285714285
37#5,b37,3,0.10714285714285714
37#5,67b9,2,0.07142857142857142
37#5,47#11,2,0.07142857142857142
37#5,67#5,1,0.03571428571428571
37#5,69,1,0.03571428571428571
37#5,6m7b9,1,0.03571428571428571
37#5,67#9,1,0.03571428571428571
37#5,3m7,1,0.03571428571428571
37#5#9,67,2,0.4
37#5#9,67b9#5,1,0.2
37#5#9,47#9,1,0.2
37#5#9,6m9,1,0.2
37#5(Bb9),b77#11,1,1.0
37#9,6m7,18,0.6
37#9,67,2,0.06666666666666667
37#9,6m,2,0.06666666666666667
37#9,67b9sus,2,0.06666666666666667
37#9,67b9,1,0.03333333333333333
37#9,67#11,1,0.03333333333333333
37#9,b27,1,0.03333333333333333
37#9,b3maj7,1,0.03333333333333333
37#9,3m7b5,1,0.03333333333333333
37#9,67b13,1,0.03333333333333333
37#9#11,b37#9#11,1,1.0
37(Ab7),67,3,1.0
37(Abm7),47(Gm7),1,1.0
37alt,67alt,2,0.3333333333333333
37alt,67b9,2,0.3333333333333333
37alt,4maj7,1,0.16666666666666666
37alt,6m7,1,0.16666666666666666
37b13,6m7,26,0.6046511627906976
37b13,67,3,0.06976744186046512
37b13,69,3,0.06976744186046512
37b13,67b13,2,0.046511627906976744
37b13,6m6,2,0.046511627906976744
37b13,2m7(Fm7),2,0.046511627906976744
37b13,4maj7,1,0.023255813953488372
37b13,67b9,1,0.023255813953488372
37b13,6m,1,0.023255813953488372
37b13,4maj7#11,1,0.023255813953488372
37b13,3m7,1,0.023255813953488372
37b5,27b5,1,1.0
37b9,6m7,136,0.6445497630331753
37b9,6m,21,0.0995260663507109
37b9,67,14,0.06635071090047394
37b9,6m6,8,0.037914691943127965
37b9,3m7b5,5,0.023696682464454975
37b9,6m7(Cm7,3,0.014218009478672985
37b9,613,2,0.009478672985781991
37b9,7m7b5,2,0.009478672985781991
37b9,6m69,2,0.009478672985781991
37b9,6mb6,2,0.009478672985781991
37b9,4maj7,2,0.009478672985781991
37b9,67b9,2,0.009478672985781991
37b9,1maj7,1,0.004739336492890996
37b9,b6m7,1,0.004739336492890996
37b9,5m7,1,0.004739336492890996
37b9,4Maj,1,0.004739336492890996
37b9,6m7(Em7),1,0.004739336492890996
37b9,39#5,1,0.004739336492890996
37b9,17,1,0.004739336492890996
37b9,47,1,0.004739336492890996
37b9,b6maj7,1,0.004739336492890996
37b9,b3maj7,1,0.004739336492890996
37b9,27#11,1,0.004739336492890996
37b9,67b13,1,0.004739336492890996
37b9#5,6m9,2,0.5
37b9#5,b307,1,0.25
37b9#5,67b9,1,0.25
37b9(Gm6),6m,3,1.0
37b9sus,1maj7,2,0.6666666666666666
37b9sus,67sus,1,0.3333333333333333
37sus,37,5,0.625
37sus,37b9,2,0.25
37sus,#4Maj,1,0.125
37sus(Cm7),1maj7#11,1,1.0
39,6m7,6,0.5454545454545454
39,37b9,2,0.18181818181818182
39,6maj9,1,0.09090909090909091
39,6maj7,1,0.09090909090909091
39,69,1,0.09090909090909091
39#11,b37b9#5,1,1.0
39sus,2m6,1,0.5
39sus,b2m7,1,0.5
3Maj,7m7,5,0.16666666666666666
3Maj,77,2,0.06666666666666667
3Maj,3maj7,2,0.06666666666666667
3Maj,57,2,0.06666666666666667
3Maj,6m,2,0.06666666666666667
3Maj,1maj7,2,0.06666666666666667
3Maj,2m7,1,0.03333333333333333
3Maj,4maj7,1,0.03333333333333333
3Maj,57sus,1,0.03333333333333333
3Maj,17#5,1,0.03333333333333333
3Maj,b27,1,0.03333333333333333
3Maj,#4m7,1,0.03333333333333333
3Maj,b307,1,0.03333333333333333
3Maj,47,1,0.03333333333333333
